metric,dataset,tuning,model,error_rate,bias,score
demographic_parity,communities,False,iFlipper_EqOddsPostprocessing,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,iFlipper_EqOddsPostprocessing,52.75459098497496,0.1672240802675584,26.46090753262126
demographic_parity,communities,False,iFlipper_CalibratedEqOddsPostprocessing,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,iFlipper_CalibratedEqOddsPostprocessing,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,iFlipper_RejectOptionClassification,60.43405676126879,3.266443701226307,31.85025023124755
demographic_parity,communities,True,iFlipper_RejectOptionClassification,39.565943238731215,9.987736900780378,24.776840069755796
demographic_parity,communities,True,iFlipper_FaX,32.554257095158604,3.3076923076923075,17.930974701425455
demographic_parity,communities,True,iFlipper_DPAbstention,34.557595993322195,0.6499442586399105,17.603770125981054
demographic_parity,communities,True,iFlipper_GetFair,32.8881469115192,0.6421404682274243,16.765143689873312
demographic_parity,communities,True,iFlipper_FairBayesDPP,32.0534223706177,4.308807134894091,18.181114752755896
demographic_parity,communities,False,iFlipper_LevEqOpp,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,iFlipper_LevEqOpp,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,iFlipper_GroupDebias,34.3906510851419,0.3132664437012267,17.35195876442156
demographic_parity,communities,False,FairSSL-xT_MultiAdversarialDebiasing,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,FairSSL-xT_MultiAdversarialDebiasing,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,FairSSL-xT_AdversarialDebiasing,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,FairSSL-xT_AdversarialDebiasing,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,FairSSL-xT_GerryFairClassifier,40.73455759599332,5.70680044593088,23.220679020962102
demographic_parity,communities,True,FairSSL-xT_GerryFairClassifier,39.23205342237062,3.3634336677814938,21.297743545076056
demographic_parity,communities,True,FairSSL-xT_MetaFairClassifier,37.56260434056762,1.351170568561873,19.456887454564743
demographic_parity,communities,False,FairSSL-xT_PrejudiceRemover,39.73288814691151,0.334448160535117,20.033668153723315
demographic_parity,communities,True,FairSSL-xT_PrejudiceRemover,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,FairSSL-xT_ExponentiatedGradientReduction,40.06677796327212,1.0033444816053512,20.53506122243874
demographic_parity,communities,True,FairSSL-xT_ExponentiatedGradientReduction,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,FairSSL-xT_GridSearchReduction,40.06677796327212,1.0033444816053512,20.53506122243874
demographic_parity,communities,True,FairSSL-xT_GridSearchReduction,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,FairSSL-xT_AdaFair,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,FairSSL-xT_AdaFair,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,FairSSL-xT_FairGeneralizedLinearModel,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,FairSSL-xT_FairGeneralizedLinearModel,32.7212020033389,2.299888517279822,17.510545260309364
demographic_parity,communities,False,FairSSL-xT_SquaredDifferenceFairLogistic,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,FairSSL-xT_SquaredDifferenceFairLogistic,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,FairSSL-xT_FairnessConstraintModel,28.881469115191983,15.298773690078038,22.09012140263501
demographic_parity,communities,True,FairSSL-xT_FairnessConstraintModel,37.395659432387305,0.9609810479375702,19.17832024016244
demographic_parity,communities,False,FairSSL-xT_DisparateMistreatmentModel,40.90150250417363,2.709030100334448,21.805266302254037
demographic_parity,communities,True,FairSSL-xT_DisparateMistreatmentModel,38.230383973288816,0.7056856187290974,19.468034796008958
demographic_parity,communities,False,FairSSL-xT_ConvexFrameworkModel,35.55926544240401,1.298773690078038,18.429019566241024
demographic_parity,communities,True,FairSSL-xT_ConvexFrameworkModel,31.38564273789649,4.306577480490524,17.846110109193507
demographic_parity,communities,False,FairSSL-xT_HSICLinearRegression,34.2237061769616,2.6421404682274248,18.43292332259451
demographic_parity,communities,True,FairSSL-xT_HSICLinearRegression,34.2237061769616,1.3043478260869574,17.76402700152428
demographic_parity,communities,False,FairSSL-xT_GeneralFairERM,21.368948247078468,32.960981047937565,27.164964647508015
demographic_parity,communities,True,FairSSL-xT_GeneralFairERM,44.57429048414024,1.7937569676700127,23.184023725905128
demographic_parity,communities,False,FairSSL-xT_FAGTB,38.56427378964942,1.3478260869565215,19.95604993830297
demographic_parity,communities,True,FairSSL-xT_FAGTB,33.3889816360601,0.3701226309921951,16.879552133526147
demographic_parity,communities,False,FairSSL-xT_FairDummies,29.549248747913197,5.963210702341139,17.756229725127167
demographic_parity,communities,True,FairSSL-xT_FairDummies,32.3873121869783,0.3678929765886282,16.377602581783464
demographic_parity,communities,False,FairSSL-xT_HGR,40.233722871452414,7.240802675585284,23.73726277351885
demographic_parity,communities,True,FairSSL-xT_HGR,27.545909849749584,6.606465997770347,17.076187923759967
demographic_parity,communities,False,FairSSL-xT_GradualCompatibility,33.0550918196995,2.9721293199554064,18.013610569827453
demographic_parity,communities,True,FairSSL-xT_GradualCompatibility,32.7212020033389,0.9643255295429212,16.84276376644091
demographic_parity,communities,False,FairSSL-xT_EqOddsPostprocessing,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,FairSSL-xT_EqOddsPostprocessing,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,FairSSL-xT_CalibratedEqOddsPostprocessing,39.565943238731215,1.351170568561873,20.458556903646546
demographic_parity,communities,True,FairSSL-xT_CalibratedEqOddsPostprocessing,57.42904841402336,29.118171683389072,43.27361004870622
demographic_parity,communities,False,FairSSL-xT_RejectOptionClassification,60.26711185308849,4.347826086956519,32.307468970022505
demographic_parity,communities,True,FairSSL-xT_RejectOptionClassification,60.43405676126879,0.0,30.217028380634396
demographic_parity,communities,False,FairSSL-xT_FaX,32.220367278798,7.313266443701226,19.766816861249612
demographic_parity,communities,True,FairSSL-xT_FaX,31.05175292153589,6.306577480490525,18.679165201013205
demographic_parity,communities,False,FairSSL-xT_DPAbstention,33.7228714524207,13.0,23.36143572621035
demographic_parity,communities,True,FairSSL-xT_DPAbstention,39.23205342237062,0.6666666666666667,19.94936004451864
demographic_parity,communities,False,FairSSL-xT_GetFair,32.8881469115192,0.0903010033444784,16.48922395743184
demographic_parity,communities,True,FairSSL-xT_GetFair,32.220367278798,0.0925306577480467,16.156448968273025
demographic_parity,communities,False,FairSSL-xT_LevEqOpp,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,FairSSL-xT_LevEqOpp,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,LFR_MetaFairClassifier,60.43405676126879,0.0,30.217028380634396
demographic_parity,communities,False,LFR_FairnessConstraintModel,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,LFR_ConvexFrameworkModel,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,LFR_HSICLinearRegression,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,LFR_GeneralFairERM,60.43405676126879,0.0,30.217028380634396
demographic_parity,communities,False,LFR_FAGTB,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,LFR_FairDummies,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,LFR_HGR,60.43405676126879,0.0,30.217028380634396
demographic_parity,communities,False,LTDD_MultiAdversarialDebiasing,25.208681135225376,1.2107023411371265,13.20969173818125
demographic_parity,communities,True,LTDD_MultiAdversarialDebiasing,25.375626043405678,0.4336677814938683,12.904646912449772
demographic_parity,communities,False,LTDD_AdversarialDebiasing,14.69115191986644,44.9453734671126,29.818262693489523
demographic_parity,communities,True,LTDD_AdversarialDebiasing,21.035058430717868,17.540691192865104,19.287874811791486
demographic_parity,communities,False,LTDD_GerryFairClassifier,23.70617696160268,23.647714604236345,23.67694578291951
demographic_parity,communities,True,LTDD_GerryFairClassifier,23.70617696160268,23.647714604236345,23.67694578291951
demographic_parity,communities,True,LTDD_MetaFairClassifier,23.205342237061764,23.189520624303235,23.1974314306825
demographic_parity,communities,False,LTDD_PrejudiceRemover,15.02504173622704,44.944258639910814,29.984650188068926
demographic_parity,communities,True,LTDD_PrejudiceRemover,22.537562604340565,12.599777034559642,17.568669819450104
demographic_parity,communities,False,LTDD_ExponentiatedGradientReduction,23.873121869782977,1.889632107023409,12.881376988403193
demographic_parity,communities,True,LTDD_ExponentiatedGradientReduction,23.70617696160268,0.2185061315496117,11.962341546576145
demographic_parity,communities,False,LTDD_GridSearchReduction,24.04006677796328,0.4481605351170536,12.244113656540167
demographic_parity,communities,True,LTDD_GridSearchReduction,24.04006677796328,0.4481605351170536,12.244113656540167
demographic_parity,communities,False,LTDD_AdaFair,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,LTDD_AdaFair,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,LTDD_FairGeneralizedLinearModel,19.53255425709516,24.584169453734678,22.05836185541492
demographic_parity,communities,True,LTDD_FairGeneralizedLinearModel,25.542570951585976,11.294314381270905,18.41844266642844
demographic_parity,communities,False,LTDD_SquaredDifferenceFairLogistic,19.69949916527546,25.584169453734667,22.641834309505064
demographic_parity,communities,True,LTDD_SquaredDifferenceFairLogistic,19.86644407345576,25.25083612040134,22.55864009692855
demographic_parity,communities,False,LTDD_FairnessConstraintModel,22.036727879799667,10.23634336677815,16.136535623288907
demographic_parity,communities,True,LTDD_FairnessConstraintModel,22.036727879799667,10.23634336677815,16.136535623288907
demographic_parity,communities,False,LTDD_DisparateMistreatmentModel,19.69949916527546,25.584169453734667,22.641834309505064
demographic_parity,communities,True,LTDD_DisparateMistreatmentModel,19.86644407345576,25.25083612040134,22.55864009692855
demographic_parity,communities,False,LTDD_ConvexFrameworkModel,19.86644407345576,25.25083612040134,22.55864009692855
demographic_parity,communities,True,LTDD_ConvexFrameworkModel,18.86477462437396,17.91192865105909,18.388351637716525
demographic_parity,communities,False,LTDD_HSICLinearRegression,19.69949916527546,20.915273132664435,20.307386148969947
demographic_parity,communities,True,LTDD_HSICLinearRegression,28.547579298831383,1.9554069119286503,15.251493105380018
demographic_parity,communities,False,LTDD_GeneralFairERM,54.090150250417366,1.8316610925306565,27.960905671474013
demographic_parity,communities,True,LTDD_GeneralFairERM,38.898163606010016,7.767001114827199,23.332582360418606
demographic_parity,communities,False,LTDD_FAGTB,19.36560934891486,30.272017837235232,24.818813593075046
demographic_parity,communities,True,LTDD_FAGTB,28.71452420701168,4.959866220735787,16.837195213873734
demographic_parity,communities,False,LTDD_FairDummies,43.40567612687813,18.89855072463768,31.152113425757904
demographic_parity,communities,True,LTDD_FairDummies,27.545909849749584,1.2151616499442577,14.38053574984692
demographic_parity,communities,False,LTDD_HGR,46.24373956594325,2.5585284280936427,24.401133997018448
demographic_parity,communities,True,LTDD_HGR,24.707846410684475,2.8829431438127107,13.795394777248593
demographic_parity,communities,False,LTDD_GradualCompatibility,20.53422370617696,10.569676700111486,15.551950203144223
demographic_parity,communities,True,LTDD_GradualCompatibility,24.207011686143577,2.5585284280936427,13.38277005711861
demographic_parity,communities,False,LTDD_fairret,23.539232053422367,3.220735785953177,13.379983919687772
demographic_parity,communities,True,LTDD_fairret,21.702838063439067,4.219620958751396,12.961229511095231
demographic_parity,communities,False,LTDD_EqOddsPostprocessing,26.377295492487477,14.244147157190634,20.310721324839054
demographic_parity,communities,True,LTDD_EqOddsPostprocessing,30.38397328881469,8.228539576365662,19.306256432590175
demographic_parity,communities,False,LTDD_CalibratedEqOddsPostprocessing,17.36227045075125,56.31884057971015,36.8405555152307
demographic_parity,communities,True,LTDD_CalibratedEqOddsPostprocessing,18.19699499165276,61.31326644370123,39.75513071767699
demographic_parity,communities,False,LTDD_RejectOptionClassification,36.727879799666105,5.666666666666666,21.197273233166385
demographic_parity,communities,True,LTDD_RejectOptionClassification,36.56093489148581,6.0,21.280467445742904
demographic_parity,communities,False,LTDD_JiangNachum,29.71619365609349,2.383500557413601,16.049847106753546
demographic_parity,communities,True,LTDD_JiangNachum,28.38063439065108,0.2831661092530635,14.33190024995207
demographic_parity,communities,False,LTDD_FaX,23.539232053422367,1.8874024526198463,12.713317253021106
demographic_parity,communities,True,LTDD_FaX,23.539232053422367,1.8874024526198463,12.713317253021106
demographic_parity,communities,False,LTDD_DPAbstention,28.71452420701168,2.3857302118171693,15.550127209414425
demographic_parity,communities,True,LTDD_DPAbstention,23.873121869782977,0.1003344481605383,11.986728158971758
demographic_parity,communities,False,LTDD_GetFair,24.207011686143577,0.5830546265328862,12.395033156338231
demographic_parity,communities,True,LTDD_GetFair,24.04006677796328,0.2329988851727971,12.136532831568038
demographic_parity,communities,False,LTDD_FairBayesDPP,18.03005008347245,40.26198439241918,29.146017237945813
demographic_parity,communities,True,LTDD_FairBayesDPP,18.03005008347245,40.26198439241918,29.146017237945813
demographic_parity,communities,False,LTDD_LevEqOpp,17.02838063439065,24.933110367892976,20.98074550114181
demographic_parity,communities,True,LTDD_LevEqOpp,17.02838063439065,24.933110367892976,20.98074550114181
demographic_parity,communities,False,LTDD_GroupDebias,19.69949916527546,30.217391304347828,24.95844523481164
demographic_parity,communities,True,LTDD_GroupDebias,31.88647746243739,3.797101449275353,17.84178945585637
demographic_parity,communities,False,FairSSL-Lx_MultiAdversarialDebiasing,60.43405676126879,0.0,30.217028380634396
demographic_parity,communities,False,FairSSL-Lx_AdversarialDebiasing,65.10851419031721,70.66555183946488,67.88703301489105
demographic_parity,communities,False,FairSSL-Lx_GerryFairClassifier,37.06176961602671,2.325529542920848,19.693649579473778
demographic_parity,communities,True,FairSSL-Lx_MetaFairClassifier,39.73288814691151,2.2341137123745805,20.983500929643046
demographic_parity,communities,False,FairSSL-Lx_PrejudiceRemover,60.60100166944908,69.66555183946488,65.13327675445699
demographic_parity,communities,False,FairSSL-Lx_ExponentiatedGradientReduction,61.602671118530886,13.600891861761433,37.60178149014616
demographic_parity,communities,False,FairSSL-Lx_GridSearchReduction,69.44908180300501,29.95317725752508,49.70112953026505
demographic_parity,communities,False,FairSSL-Lx_AdaFair,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,FairSSL-Lx_FairGeneralizedLinearModel,31.38564273789649,15.597547380156076,23.49159505902628
demographic_parity,communities,False,FairSSL-Lx_FairnessConstraintModel,33.0550918196995,14.927536231884057,23.991314025791777
demographic_parity,communities,False,FairSSL-Lx_ConvexFrameworkModel,31.71953255425709,16.930880713489408,24.32520663387325
demographic_parity,communities,False,FairSSL-Lx_HSICLinearRegression,29.04841402337228,17.59308807134894,23.32075104736061
demographic_parity,communities,False,FairSSL-Lx_GeneralFairERM,45.07512520868113,12.853957636566332,28.964541422623732
demographic_parity,communities,False,FairSSL-Lx_FAGTB,29.549248747913197,17.950947603121513,23.750098175517355
demographic_parity,communities,False,FairSSL-Lx_FairDummies,42.404006677796325,2.240802675585285,22.322404676690805
demographic_parity,communities,False,FairSSL-Lx_HGR,44.57429048414024,8.529542920847266,26.551916702493756
demographic_parity,communities,False,FairSSL-Lx_GradualCompatibility,20.701168614357258,22.937569676700114,21.819369145528686
demographic_parity,communities,False,FairSSL-Lx_EqOddsPostprocessing,42.07011686143572,10.412486064659978,26.24130146304785
demographic_parity,communities,False,FairSSL-Lx_CalibratedEqOddsPostprocessing,45.40901502504173,12.549609810479378,28.979312417760553
demographic_parity,communities,False,FairSSL-Lx_RejectOptionClassification,57.92988313856428,4.993311036789294,31.461597087676786
demographic_parity,communities,False,FairSSL-Lx_FaX,17.52921535893155,33.27647714604236,25.402846252486952
demographic_parity,communities,False,FairSSL-Lx_DPAbstention,29.883138564273796,18.649944258639916,24.266541411456856
demographic_parity,communities,False,FairSSL-Lx_GetFair,20.367278797996654,30.224080267558527,25.29567953277759
demographic_parity,communities,False,FairSSL-Lx_LevEqOpp,54.92487479131887,2.879598662207361,28.902236726763118
demographic_parity,communities,False,FairSSL-Lx_GroupDebias,18.53088480801336,25.26198439241918,21.89643460021627
demographic_parity,communities,False,Fair-SMOTE_MultiAdversarialDebiasing,60.43405676126879,0.0,30.217028380634396
demographic_parity,communities,False,Fair-SMOTE_AdversarialDebiasing,28.71452420701168,48.20289855072463,38.45871137886816
demographic_parity,communities,True,Fair-SMOTE_AdversarialDebiasing,29.883138564273796,55.874024526198426,42.87858154523611
demographic_parity,communities,False,Fair-SMOTE_GerryFairClassifier,60.43405676126879,0.0,30.217028380634396
demographic_parity,communities,True,Fair-SMOTE_GerryFairClassifier,60.43405676126879,0.0,30.217028380634396
demographic_parity,communities,True,Fair-SMOTE_MetaFairClassifier,49.58263772954925,21.73913043478261,35.66088408216593
demographic_parity,communities,False,Fair-SMOTE_PrejudiceRemover,29.883138564273796,73.24414715719062,51.56364286073221
demographic_parity,communities,True,Fair-SMOTE_PrejudiceRemover,40.06677796327212,46.84726867335563,43.45702331831387
demographic_parity,communities,False,Fair-SMOTE_ExponentiatedGradientReduction,42.23706176961603,18.457079152731325,30.347070461173676
demographic_parity,communities,True,Fair-SMOTE_ExponentiatedGradientReduction,40.73455759599332,13.45150501672241,27.093031306357865
demographic_parity,communities,False,Fair-SMOTE_GridSearchReduction,35.72621035058431,37.48829431438128,36.607252332482794
demographic_parity,communities,True,Fair-SMOTE_GridSearchReduction,34.89148580968281,40.49609810479375,37.69379195723828
demographic_parity,communities,False,Fair-SMOTE_AdaFair,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,Fair-SMOTE_AdaFair,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,Fair-SMOTE_FairGeneralizedLinearModel,16.86143572621035,36.58974358974359,26.72558965797697
demographic_parity,communities,True,Fair-SMOTE_FairGeneralizedLinearModel,17.02838063439065,32.24972129319956,24.639050963795107
demographic_parity,communities,False,Fair-SMOTE_SquaredDifferenceFairLogistic,17.02838063439065,36.25641025641026,26.642395445400457
demographic_parity,communities,True,Fair-SMOTE_SquaredDifferenceFairLogistic,19.53255425709516,24.569676700111483,22.05111547860332
demographic_parity,communities,False,Fair-SMOTE_FairnessConstraintModel,17.52921535893155,33.91861761426979,25.72391648660067
demographic_parity,communities,True,Fair-SMOTE_FairnessConstraintModel,20.033388981636055,29.576365663322186,24.804877322479122
demographic_parity,communities,False,Fair-SMOTE_DisparateMistreatmentModel,16.52754590984975,36.58974358974359,26.55864474979667
demographic_parity,communities,True,Fair-SMOTE_DisparateMistreatmentModel,17.52921535893155,32.58082497212932,25.055020165530436
demographic_parity,communities,False,Fair-SMOTE_ConvexFrameworkModel,17.02838063439065,36.25641025641026,26.642395445400457
demographic_parity,communities,True,Fair-SMOTE_ConvexFrameworkModel,17.863105175292148,29.247491638795992,23.55529840704407
demographic_parity,communities,False,Fair-SMOTE_HSICLinearRegression,16.02671118530885,32.92196209587514,24.474336640591993
demographic_parity,communities,True,Fair-SMOTE_HSICLinearRegression,28.04674457429048,0.9420289855072456,14.494386779898862
demographic_parity,communities,False,Fair-SMOTE_GeneralFairERM,52.42070116861436,4.164994425863988,28.292847797239173
demographic_parity,communities,True,Fair-SMOTE_GeneralFairERM,31.71953255425709,21.47603121516165,26.59778188470937
demographic_parity,communities,False,Fair-SMOTE_FAGTB,19.53255425709516,41.92419175027871,30.728373003686933
demographic_parity,communities,True,Fair-SMOTE_FAGTB,16.36060100166945,36.92307692307692,26.641838962373185
demographic_parity,communities,False,Fair-SMOTE_FairDummies,64.10684474123539,10.5685618729097,37.337703307072545
demographic_parity,communities,True,Fair-SMOTE_FairDummies,26.21035058430717,17.228539576365666,21.71944508033642
demographic_parity,communities,False,Fair-SMOTE_HGR,30.550918196994992,22.536231884057973,26.543575040526484
demographic_parity,communities,True,Fair-SMOTE_HGR,21.53589315525877,19.25195094760312,20.393922051430945
demographic_parity,communities,False,Fair-SMOTE_GradualCompatibility,16.02671118530885,37.58639910813824,26.806555146723547
demographic_parity,communities,True,Fair-SMOTE_GradualCompatibility,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,Fair-SMOTE_fairret,18.86477462437396,23.24080267558529,21.052788649979625
demographic_parity,communities,False,Fair-SMOTE_EqOddsPostprocessing,39.89983305509182,1.985507246376812,20.942670150734315
demographic_parity,communities,True,Fair-SMOTE_EqOddsPostprocessing,39.565943238731215,0.6566332218506131,20.111288230290914
demographic_parity,communities,False,Fair-SMOTE_CalibratedEqOddsPostprocessing,34.89148580968281,60.55629877369008,47.72389229168645
demographic_parity,communities,True,Fair-SMOTE_CalibratedEqOddsPostprocessing,30.884808013355592,65.24414715719064,48.06447758527312
demographic_parity,communities,False,Fair-SMOTE_RejectOptionClassification,57.76293823038397,7.35785953177257,32.56039888107827
demographic_parity,communities,True,Fair-SMOTE_RejectOptionClassification,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,Fair-SMOTE_FaX,15.52587646076795,41.25863991081384,28.392258185790894
demographic_parity,communities,True,Fair-SMOTE_FaX,15.19198664440734,39.92307692307692,27.557531783742128
demographic_parity,communities,False,Fair-SMOTE_DPAbstention,20.701168614357258,21.627647714604237,21.164408164480747
demographic_parity,communities,True,Fair-SMOTE_DPAbstention,33.7228714524207,4.321070234113712,19.021970843267205
demographic_parity,communities,False,Fair-SMOTE_GetFair,17.19532554257095,35.2329988851728,26.214162213871873
demographic_parity,communities,True,Fair-SMOTE_GetFair,15.692821368948252,30.247491638795992,22.970156503872122
demographic_parity,communities,True,Fair-SMOTE_FairBayesDPP,19.19866444073456,33.92196209587514,26.56031326830485
demographic_parity,communities,False,Fair-SMOTE_LevEqOpp,39.23205342237062,2.455964325529536,20.844008873950077
demographic_parity,communities,True,Fair-SMOTE_LevEqOpp,37.72954924874792,2.7859531772575274,20.257751213002724
demographic_parity,communities,False,Fair-SMOTE_GroupDebias,17.52921535893155,26.571906354515058,22.0505608567233
demographic_parity,communities,True,Fair-SMOTE_GroupDebias,21.53589315525877,18.53957636566332,20.037734760461042
demographic_parity,communities,False,FairRR_MultiAdversarialDebiasing,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,FairRR_MultiAdversarialDebiasing,34.557595993322195,0.023411371237457,17.290503682279827
demographic_parity,communities,False,FairRR_AdversarialDebiasing,23.539232053422367,4.528428093645487,14.033830073533927
demographic_parity,communities,True,FairRR_AdversarialDebiasing,25.709515859766277,2.4704570791527325,14.089986469459506
demographic_parity,communities,False,FairRR_GerryFairClassifier,23.038397328881462,8.903010033444819,15.97070368116314
demographic_parity,communities,True,FairRR_GerryFairClassifier,26.043405676126877,1.7848383500557397,13.914122013091308
demographic_parity,communities,True,FairRR_MetaFairClassifier,22.704507512520863,19.56410256410256,21.13430503831171
demographic_parity,communities,False,FairRR_PrejudiceRemover,21.368948247078468,19.586399108138234,20.47767367760835
demographic_parity,communities,True,FairRR_PrejudiceRemover,23.539232053422367,1.2240802675585305,12.381656160490449
demographic_parity,communities,False,FairRR_ExponentiatedGradientReduction,28.04674457429048,2.9096989966555187,15.478221785472998
demographic_parity,communities,True,FairRR_ExponentiatedGradientReduction,23.70617696160268,1.559643255295429,12.632910108449055
demographic_parity,communities,False,FairRR_GridSearchReduction,32.0534223706177,5.7670011148272025,18.910211742722453
demographic_parity,communities,True,FairRR_GridSearchReduction,24.540901502504177,0.5574136008918595,12.549157551698018
demographic_parity,communities,False,FairRR_AdaFair,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,True,FairRR_AdaFair,39.565943238731215,0.0,19.782971619365608
demographic_parity,communities,False,FairRR_FairGeneralizedLinearModel,21.035058430717868,26.933110367892976,23.984084399305424
demographic_parity,communities,True,FairRR_FairGeneralizedLinearModel,25.876460767946572,8.588628762541806,17.23254476524419
demographic_parity,communities,False,FairRR_SquaredDifferenceFairLogistic,21.20200333889817,26.599777034559647,23.90089018672891
demographic_parity,communities,True,FairRR_SquaredDifferenceFairLogistic,31.55258764607679,0.1137123745819368,15.833150010329364
demographic_parity,communities,False,FairRR_FairnessConstraintModel,30.05008347245409,3.561872909698993,16.80597819107654
demographic_parity,communities,True,FairRR_FairnessConstraintModel,31.55258764607679,0.1148272017837237,15.833707423930257
demographic_parity,communities,False,FairRR_DisparateMistreatmentModel,30.550918196994992,1.8874024526198463,16.21916032480742
demographic_parity,communities,True,FairRR_DisparateMistreatmentModel,31.38564273789649,2.221850613154963,16.803746675525726
demographic_parity,communities,False,FairRR_ConvexFrameworkModel,21.035058430717868,26.933110367892976,23.984084399305424
demographic_parity,communities,True,FairRR_ConvexFrameworkModel,30.550918196994992,0.5562987736900782,15.553608485342535
demographic_parity,communities,False,FairRR_HSICLinearRegression,22.370617696160267,24.270903010033447,23.32076035309686
demographic_parity,communities,True,FairRR_HSICLinearRegression,30.05008347245409,1.5986622073578594,15.824372839905974
demographic_parity,communities,False,FairRR_GeneralFairERM,47.91318864774624,3.4860646599777,25.69962665386197
demographic_parity,communities,True,FairRR_GeneralFairERM,40.06677796327212,3.202898550724642,21.634838256998382
demographic_parity,communities,False,FairRR_FAGTB,26.377295492487477,20.253065774804902,23.31518063364619
demographic_parity,communities,True,FairRR_FAGTB,32.220367278798,0.1449275362318813,16.182647407514942
demographic_parity,communities,False,FairRR_FairDummies,52.25375626043406,10.193979933110365,31.22386809677221
